dates,Гренландское,Восточно-Сибирское,Чукотское,Берингово,Лаптевых,Карское,Баренцево
1991-04-06,475496,1261652,1053108,1638560,765380,850052,599172
1991-04-07,455308,1261652,1053108,1638560,765184,837900,563108
1991-04-08,467656,1261652,1053108,1638560,758520,791448,555856
1991-04-09,450604,1261652,1053108,1638560,762440,824572,563892
1991-04-10,445704,1261652,1053108,1638560,757736,834764,555856
1991-04-11,441784,1261652,1052716,1638560,763028,840056,528416
1991-04-12,448448,1261652,1052324,1638560,764988,827904,520576
1991-04-13,470204,1261652,1053108,1638560,764988,832804,539392
1991-04-14,444724,1260672,1053108,1638560,764988,841036,549976
1991-04-15,451388,1257928,1053108,1638560,765184,839076,573888
1991-04-16,469812,1261456,1053108,1638560,765380,845348,588588
1991-04-17,448056,1261652,1053108,1636796,765576,852600,591332
1991-04-18,477260,1261652,1053108,1637384,751464,857304,616420
1991-04-19,481180,1261652,1053108,1638560,762832,851228,606032
1991-04-20,462560,1254400,1042328,1638560,763028,832020,616812
1991-04-21,478828,1259496,1039976,1638560,761264,844368,633668
1991-04-22,473144,1261652,1040172,1637972,755972,854952,627984
1991-04-23,441784,1261652,1047620,1626408,749112,847896,625632
1991-04-24,421008,1261652,1053108,1620724,748328,844172,626808
1991-04-25,418264,1261652,1049580,1622880,753620,849268,594664
1991-04-26,425908,1261652,1053108,1612100,756168,832608,588588
1991-04-27,421204,1261456,1053108,1605044,747544,820456,577612
1991-04-28,418656,1255184,1044876,1618176,759108,815556,565068
1991-04-29,401212,1255576,1044484,1619548,754208,816144,542332
1991-04-30,378672,1244600,1045856,1612100,760480,815556,522340
1991-05-01,393764,1247148,1045072,1605632,748524,807128,534100
1991-05-02,399448,1235976,1045268,1598380,753424,806344,551740
1991-05-03,410424,1226764,1044288,1596616,756952,812616,567616
1991-05-04,403172,1223824,1034880,1590932,751660,816732,588588
1991-05-05,385336,1232840,1032724,1590736,752052,814968,609952
1991-05-06,406700,1237544,1026452,1587600,759304,819868,626808
1991-05-07,410032,1235584,1016848,1578584,754208,826924,623280
1991-05-08,372008,1228920,1007832,1564276,716968,794584,584276
1991-05-09,372792,1217356,1002932,1554868,712656,793800,576436
1991-05-10,388080,1213632,1002148,1547420,704424,802424,598192
1991-05-11,410816,1211672,993720,1537424,701680,808304,601916
1991-05-12,401212,1211868,992936,1539776,703836,804972,600936
1991-05-13,390040,1203244,991760,1538208,692664,810264,591136
1991-05-14,385532,1206772,989996,1530172,706188,809088,590744
1991-05-15,372988,1210888,989996,1511748,715792,820848,586040
1991-05-16,309484,1220884,993328,1506848,726376,818104,598192
1991-05-17,304584,1209908,991760,1508024,731080,823396,604660
1991-05-18,280084,1209908,984900,1500380,725396,825356,552132
1991-05-19,313796,1199520,980784,1482740,714224,832412,485688
1991-05-20,349272,1203636,972160,1485092,690900,834176,482944
1991-05-21,364560,1206380,977060,1500772,696780,829080,495096
1991-05-22,358288,1202264,977256,1497244,698936,815164,504896
1991-05-23,358092,1181292,984704,1511944,699916,754992,429240
1991-05-24,329672,1161692,966476,1515864,669144,778904,426888
1991-05-25,305760,1179332,973140,1511748,617792,759500,414932
1991-05-26,266364,1186388,982744,1511356,621712,788116,430612
1991-05-27,260876,1203048,982744,1529780,627396,807716,408268
1991-05-28,262640,1210300,984508,1525664,642488,807324,407092
1991-05-29,260092,1213240,973924,1508808,655424,799484,400624
1991-05-30,260484,1209908,966084,1466080,666204,786940,388668
1991-05-31,272048,1211476,958048,1449812,674240,771456,364756
1991-06-01,282044,1213044,970004,1456084,670320,721672,335748
1991-06-02,274400,1214024,982156,1424920,659344,723044,340648
1991-06-03,245784,1202460,986664,1372392,641312,694036,309092
1991-06-04,223440,1179724,974316,1353184,641508,679728,256368
1991-06-05,224420,1123080,938840,1395324,654640,673260,265188
1991-06-06,209916,1111124,919828,1383564,657776,694036,280084
1991-06-07,237160,1093092,911596,1402772,656600,672280,289492
1991-06-08,243824,1080548,901600,1428252,641312,696976,277732
1991-06-09,266756,1048404,888664,1437464,646212,703052,287728
1991-06-10,268324,1013124,878276,1445500,647780,714616,289688
1991-06-11,262248,1057028,889056,1424920,657188,736176,298312
1991-06-12,251076,974316,864360,1421588,643860,714028,280084
1991-06-13,254604,1018220,838488,1435308,637980,705208,288316
1991-06-14,275380,1031548,824572,1420216,630140,661108,289492
1991-06-15,259504,989604,819280,1399244,610148,662480,308896
1991-06-16,258524,836332,824180,1333192,582708,673652,317128
1991-06-17,251272,814184,822024,1335544,547036,676984,324184
1991-06-18,185612,687960,820064,1369452,540372,689528,323204
1991-06-19,178752,585060,753032,1315160,540960,694624,311640
1991-06-20,148176,611324,658560,1159536,540568,683844,282828
1991-06-21,142884,744212,655228,1053500,534100,629356,252448
1991-06-22,121716,770084,761460,1048208,514696,573300,247940
1991-06-23,111720,881608,749504,1157772,493332,367892,254408
1991-06-24,109956,869064,746760,1195796,468832,419440,231476
1991-06-25,98000,836724,741076,1251264,450604,432768,209720
1991-06-26,78988,815360,753620,1224216,434336,430808,194824
1991-06-27,61152,561148,722848,1194424,392980,436884,189532
1991-06-28,74088,569380,355544,1213436,423360,384356,191100
1991-06-29,74676,781452,547820,911596,382200,262836,201096
1991-06-30,52724,938448,677768,1070356,362012,399840,183260
1991-07-01,52528,927472,714420,1122884,400428,401016,139944
1991-07-02,58604,861224,730688,1132880,445312,330260,128576
1991-07-03,54684,800660,694232,1161888,285572,340844,156408
1991-07-04,63112,603092,721868,1174236,88200,400036,164836
1991-07-05,58800,290080,613872,1245188,214620,362012,161308
1991-07-06,40964,270284,450408,1216180,216972,349860,160916
1991-07-07,37632,314972,441392,1038212,27244,397684,157584
1991-07-08,32144,218344,434140,1116220,90160,227164,153076
1991-07-09,38024,527436,671104,1049384,56448,233044,145824
1991-07-10,40180,432768,679336,928844,1176,207760,141708
1991-07-11,42140,266952,597408,1068592,1960,129948,132300
1991-07-12,56448,183848,396900,995680,2156,60368,117992
1991-07-13,54096,103292,442764,851032,107604,321244,95060
1991-07-14,49392,294392,559384,943348,202860,331828,84672
1991-07-15,46452,477652,667576,1015672,245196,356916,87220
1991-07-16,51352,404544,641508,1146600,192864,250292,84280
1991-07-17,52528,510972,624652,1038996,224616,177184,83888
1991-07-18,45080,620144,627788,925316,221872,298900,65464
1991-07-19,47040,661304,624456,958048,229320,371420,95452
1991-07-20,43512,587216,544292,1173844,248724,350840,107604
1991-07-21,47432,614852,572124,1163848,280476,356720,121912
1991-07-22,46648,533120,602700,1054284,283612,408072,132300
1991-07-23,50568,566832,640332,1042720,297136,384944,106232
1991-07-24,50176,580748,645428,1119552,275380,343588,110740
1991-07-25,45080,548604,654444,1133860,267736,331240,110152
1991-07-26,41552,545468,636412,1214808,250880,326732,114660
1991-07-27,40768,654052,623280,1279096,183848,284004,117208
1991-07-28,47236,710892,610148,1346716,235984,247352,116816
1991-07-29,50176,639548,606816,1331428,223440,271460,95452
1991-07-30,48804,573692,623476,1295952,209328,250880,84672
1991-07-31,47628,524888,630924,1278312,228144,252448,91532
1991-08-01,50960,398076,619360,1344364,226184,302820,94668
1991-08-02,42336,441588,467656,1166984,230888,232652,82320
1991-08-03,46256,439432,557620,1088584,176008,170520,92708
1991-08-04,43708,324576,531944,1143660,205996,255192,90944
1991-08-05,38416,316540,397684,1185996,246372,228536,79380
1991-08-06,26656,316736,308504,1026256,243628,205800,73108
1991-08-07,25088,369656,318304,1048208,199332,157388,51548
1991-08-08,35084,347508,313208,1078980,183064,156996,70560
1991-08-09,37436,346528,459032,1048796,149744,152684,85848
1991-08-10,33516,298116,408072,1086232,174832,158564,78400
1991-08-11,30380,227556,491372,1140524,114464,177968,74284
1991-08-12,29400,207564,463932,1160124,116228,172088,66248
1991-08-13,22540,191100,413952,1108576,57624,220304,60564
1991-08-14,5880,144452,304976,1153656,85260,248920,45668
1991-08-15,4508,178556,318500,1181880,114856,240100,46452
1991-08-16,3724,238728,294980,1170708,94668,185220,34104
1991-08-17,5488,364952,372792,1106028,147196,203644,40768
1991-08-18,7252,370048,511560,1128764,157192,238336,32732
1991-08-19,13720,353192,554484,1191876,160916,214816,19012
1991-08-20,7056,375732,481180,1208144,179928,219716,23912
1991-08-21,7056,333200,409052,1220688,207760,142884,32340
1991-08-22,6664,255976,278320,1150716,202272,94864,34692
1991-08-23,5488,341040,307720,1141112,178752,102312,31948
1991-08-24,10584,330064,349664,1094268,160524,97804,31948
1991-08-25,13720,225204,377496,1220492,164248,100548,24108
1991-08-26,12152,248528,430220,1263416,133672,118580,22344
1991-08-27,8036,255192,422380,1261848,144452,118188,28616
1991-08-28,7644,271656,370440,1244796,125048,114072,28616
1991-08-29,8820,257348,379652,1255968,130732,132496,29400
1991-08-30,6664,261660,395920,1262240,140532,100940,26264
1991-08-31,7448,272636,327320,1288700,112308,92708,10780
1991-09-01,8624,257936,353192,1270080,108388,92316,6860
1991-09-02,8232,291060,382004,1275960,117404,90944,10584
1991-09-03,8428,308504,470400,1297912,162288,94080,12152
1991-09-04,7840,359464,423360,1284192,142100,106036,10584
1991-09-05,8820,305368,374164,1279292,129948,101332,6664
1991-09-06,11172,330456,442176,1280272,139748,84084,4312
1991-09-07,14896,383964,527240,1303204,142884,90552,20776
1991-09-08,11172,392980,543312,1311632,92904,83300,17444
1991-09-09,17640,416892,536256,1325744,107604,78988,11368
1991-09-10,22148,454132,538216,1301244,87416,73892,7644
1991-09-11,29400,471968,540764,1295168,108584,44492,5880
1991-09-12,41944,436884,550956,1292620,110936,48216,4312
1991-09-13,44100,444724,553896,1286348,90552,34496,5488
1991-09-14,47432,454720,551936,1286544,67228,37044,3332
1991-09-15,58604,450800,545468,1286152,31948,44296,2352
1991-09-16,64484,451976,540176,1273608,68012,53508,2940
1991-09-17,72324,447860,535472,1243424,64876,39004,2548
1991-09-18,62720,425320,493920,1167376,32732,392,0
1991-09-19,61348,405132,515676,1192268,32340,17248,1372
1991-09-20,38612,411404,526848,1209516,18816,6468,7056
1991-09-21,48608,463148,535668,1237348,57820,67424,3136
1991-09-22,49588,475692,532336,1263416,109956,58996,4116
1991-09-23,60760,470792,523124,1287132,110348,64680,11760
1991-09-24,70952,476084,532532,1314768,129752,35868,23520
1991-09-25,75460,456288,539392,1333584,193256,87416,24108
1991-09-26,80164,440608,539980,1330840,222852,67032,21364
1991-09-27,87612,455896,533904,1331820,248528,77420,18816
1991-09-28,92904,449428,534492,1335152,263620,95060,18032
1991-09-29,100548,494508,532140,1350636,270872,97412,20972
1991-09-30,108976,490000,522536,1386896,280084,117208,30380
1991-10-01,125440,458836,531748,1393560,311444,168364,36260
1991-10-02,158564,470204,541548,1388072,333004,172480,37828
1991-10-03,174440,502544,529396,1391012,345156,176988,59584
1991-10-04,182672,548016,528808,1397872,349468,218540,70168
1991-10-05,200508,592116,542920,1392972,355152,245000,77224
1991-10-06,215208,590548,550564,1397088,368480,252252,72128
1991-10-07,209720,590548,555856,1400616,386708,248332,77224
1991-10-08,209524,592508,575456,1391600,392588,247548,96040
1991-10-09,217560,622692,572124,1428252,390040,261660,103880
1991-10-10,214228,657580,572712,1461376,384160,294980,107408
1991-10-11,219128,694036,540176,1483524,369656,319676,110152
1991-10-12,231084,675220,517636,1468432,408464,333200,117992
1991-10-13,236572,757932,532336,1472744,476280,359072,134260
1991-10-14,234612,845936,551348,1439032,604268,369264,145432
1991-10-15,235396,945896,557816,1410612,674436,396900,151704
1991-10-16,237748,966280,552720,1436092,726572,436688,160916
1991-10-17,240884,1047816,563500,1443344,742056,428064,174440
1991-10-18,249312,1107988,585060,1442168,753424,458052,192864
1991-10-19,247940,1152872,588980,1431976,755972,433356,206584
1991-10-20,245000,1168356,604268,1479800,713440,475496,225400
1991-10-21,240884,1102892,578004,1567608,671496,481180,196000
1991-10-22,263032,1006264,559580,1493520,691488,544096,192864
1991-10-23,262444,1140328,552524,1520176,744996,521164,226968
1991-10-24,235200,1178548,555660,1575644,759892,528808,246960
1991-10-25,258524,1183448,568988,1552516,745976,553700,227164
1991-10-26,283416,1220100,564676,1571528,719712,557032,258328
1991-10-27,288120,1159144,572320,1596224,741272,565852,286356
1991-10-28,288316,1129744,560952,1605632,761460,573496,287728
1991-10-29,283612,1179528,556052,1615236,765576,587804,326144
1991-10-30,281064,1175020,547820,1566824,765576,599172,336924
1991-10-31,286160,1190308,530376,1556632,765184,608188,309092
1991-11-01,277536,1186388,530572,1570744,765576,600152,306740
1991-11-02,253820,1175412,525280,1604652,765576,617400,336924
1991-11-03,254408,1180116,525868,1628368,763224,633864,366128
1991-11-04,281260,1210888,525868,1626800,762244,644252,398664
1991-11-05,289884,1213828,530964,1619156,757148,648956,393764
1991-11-06,290276,1202852,545664,1624252,750484,656600,399644
1991-11-07,305368,1212260,546448,1620528,755384,658952,426104
1991-11-08,317716,1217748,554092,1627388,756952,656600,429044
1991-11-09,327320,1237348,570360,1634444,760088,667380,428652
1991-11-10,321636,1242836,571732,1635620,763616,647780,411796
1991-11-11,318304,1237544,611128,1635620,755188,593096,386708
1991-11-12,319088,1240288,636608,1635816,743428,567812,410228
1991-11-13,325752,1244404,652288,1635228,734020,581140,421988
1991-11-14,318108,1251460,675808,1635032,748132,581728,426300
1991-11-15,332024,1260476,701680,1635424,755972,591332,442372
1991-11-16,347508,1261652,713636,1634248,764988,640528,464716
1991-11-17,342216,1261652,725396,1635620,765380,660520,479808
1991-11-18,348684,1261652,747348,1634836,764792,665616,475496
1991-11-19,360836,1261652,788900,1635620,764596,643272,478436
1991-11-20,368676,1261652,790860,1635032,760088,687176,499016
1991-11-21,352408,1261652,790860,1635620,762832,702072,512344
1991-11-22,333200,1260868,787724,1634836,759892,709520,509208
1991-11-23,342412,1261652,795368,1634052,758128,720104,480788
1991-11-24,355544,1261652,784784,1634640,758128,683452,448448
1991-11-25,353976,1255380,781060,1636208,763812,713048,475104
1991-11-26,334768,1245776,746172,1636796,764988,721672,503328
1991-11-27,308700,1224216,712264,1636012,765380,728336,513324
1991-11-28,311052,1236368,697564,1637384,765380,734216,509796
1991-11-29,294000,1237152,692468,1637972,765576,742840,500388
1991-11-30,286944,1258908,698152,1636404,765380,755972,484512
1991-12-01,268716,1259888,737156,1636208,765576,765184,480200
1991-12-02,301056,1257732,754600,1637188,765576,794388,460992
1991-12-03,312816,1254204,726964,1638168,765576,807912,449232
1991-12-04,338688,1254400,730100,1638364,765576,811832,444528
1991-12-05,334376,1259300,760480,1637384,765380,810656,458444
1991-12-06,290668,1260280,766556,1638168,764596,813792,438256
1991-12-07,239708,1260084,795172,1638364,738920,815556,364952
1991-12-08,261660,1258908,874552,1638364,711872,809284,294588
1991-12-09,320656,1259888,932568,1638560,686392,762832,326536
1991-12-10,317520,1261456,959028,1638560,696388,785372,342804
1991-12-11,331240,1261652,987252,1638364,730100,819672,310268
1991-12-12,347508,1261652,1042328,1638560,733432,776356,314776
1991-12-13,387100,1261652,1050952,1638560,739704,761852,347900
1991-12-14,400820,1261652,1047032,1638560,745192,768712,385336
1991-12-15,406504,1259300,1028608,1638560,732256,813988,424536
1991-12-16,388472,1258516,1022728,1638560,741860,841036,415128
1991-12-17,361032,1261064,1026060,1638560,754404,849268,424144
1991-12-18,346528,1261652,1028804,1638560,756560,844368,423948
1991-12-19,362992,1261652,1037428,1638560,741860,828688,395724
1991-12-20,369264,1261652,1047816,1638560,712460,786940,365932
1991-12-21,401408,1261652,1051344,1638560,700700,758716,353780
1991-12-22,414736,1261652,1053108,1638560,697760,730296,363972
1991-12-23,431592,1261652,1047032,1638560,706580,702856,404348
1991-12-24,450016,1261652,1042524,1638560,720496,693252,444724
1991-12-25,474124,1261652,1039976,1638560,753620,721280,470596
1991-12-26,482160,1261652,1034488,1638560,763420,742448,496272
1991-12-27,490196,1261652,1044092,1638560,765184,770084,509796
1991-12-28,412384,1261652,1050560,1636992,765576,798308,523712
1991-12-29,421008,1261652,1053108,1638560,765576,831040,476280
1991-12-30,437668,1261652,1053108,1638560,765576,833588,471772
1991-12-31,419636,1261652,1053108,1638560,765576,822416,499800
1992-01-01,408660,1261652,1051932,1638560,765576,812224,483140
1992-01-02,396312,1261652,1049580,1638560,765576,820456,432964
